SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-22-2020,Single Family Residential,6096 SE Woodstock Blvd,Portland,OR,97206,459900,3,3.5,MT SCOTT/ARLETA/WOODSTOCK,1670,,2020,29,275,26,Sold,,,http://www.redfin.com/OR/Portland/6096-SE-Woodstock-Blvd-97206/home/171820476,RMLS,20678279,N,Y,45.4789486,-122.6008411
PAST SALE,July-24-2020,Single Family Residential,7023 SE Knight St,Portland,OR,97206,308500,2,1.0,Portland Southeast,820,3920,1904,27,376,,Sold,,,http://www.redfin.com/OR/Portland/7023-SE-Knight-St-97206/home/26555194,RMLS,19690314,N,Y,45.4804226,-122.590557
PAST SALE,March-10-2020,Single Family Residential,4855 SE 65th Ave,Portland,OR,97206,555000,4,2.0,FOSTER - POWELL,2298,7840,1905,163,242,,Sold,,,http://www.redfin.com/OR/Portland/4855-SE-65th-Ave-97206/home/26568563,RMLS,19005360,N,Y,45.4874648,-122.5962193
PAST SALE,March-10-2020,Single Family Residential,5424 SE 64th Ave,Portland,OR,97206,347500,2,1.0,MT SCOTT - ARLETA,1020,8712,1928,163,341,,Sold,,,http://www.redfin.com/OR/Portland/5424-SE-64th-Ave-97206/home/26594730,RMLS,19066802,N,Y,45.4833817,-122.5973484
PAST SALE,July-2-2020,Single Family Residential,6056 SE Knapp St,Portland,OR,97206,525000,4,2.5,BRENTWOOD - DARLINGTON,2198,4356,2015,49,239,,Sold,,,http://www.redfin.com/OR/Portland/6056-SE-Knapp-St-97206/home/49681882,RMLS,20164639,N,Y,45.4698341,-122.6009605
PAST SALE,July-6-2020,Single Family Residential,5205 SE 46th Ave,Portland,OR,97206,430000,3,1.0,WOODSTOCK,1218,2613,1951,45,353,,Sold,,,http://www.redfin.com/OR/Portland/5205-SE-46th-Ave-97206/home/26551007,RMLS,20350385,N,Y,45.4855312,-122.6156865
PAST SALE,,Single Family Residential,5304 SE Rural St,Portland,OR,97206,342000,2,1.0,,748,5000,1925,,457,,,,,http://www.redfin.com/OR/Portland/5304-SE-Rural-St-97206/home/26536854,,,N,Y,45.4716824,-122.6085251
PAST SALE,July-1-2020,Single Family Residential,6922 SE Woodstock Blvd,Portland,OR,97206,333000,2,1.0,WOODSTOCK,880,3049,1909,50,378,,Sold,,,http://www.redfin.com/OR/Portland/6922-SE-Woodstock-Blvd-97206/home/26665637,RMLS,20342919,N,Y,45.4793567,-122.5912278
PAST SALE,,Single Family Residential,4824 SE 64th Ave,Portland,OR,97206,313700,2,1.0,,1058,4000,1914,,297,,,,,http://www.redfin.com/OR/Portland/4824-SE-64th-Ave-97206/home/26515698,,,N,Y,45.48795,-122.5966992
PAST SALE,July-10-2020,Single Family Residential,5815 SE Carlton St,Portland,OR,97206,395000,2,2.0,WOODSTOCK AREA,1977,4791,1911,41,200,,Sold,,,http://www.redfin.com/OR/Portland/5815-SE-Carlton-St-97206/home/26389408,RMLS,20319597,N,Y,45.4784096,-122.6031761
