SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-5-2020,Single Family Residential,11705 SE Ankeny St,Portland,OR,97216,361950,3,2.5,Portland Southeast,2346,4791,1942,107,154,,Sold,,,http://www.redfin.com/OR/Portland/11705-SE-Ankeny-St-97216/home/26546628,RMLS,20514290,N,Y,45.521969,-122.5427167
PAST SALE,July-31-2020,Single Family Residential,11295 SE Pine Ct,Portland,OR,97216,455000,4,2.0,Portland Southeast,2037,8712,1949,20,223,,Sold,,,http://www.redfin.com/OR/Portland/11295-SE-Pine-Ct-97216/home/26450353,RMLS,20124376,N,Y,45.5212974,-122.5470419
PAST SALE,August-6-2020,Single Family Residential,11531 SE Washington St,Portland,OR,97216,318000,2,1.0,VENTURA PARK,960,4791,1955,14,331,,Sold,,,http://www.redfin.com/OR/Portland/11531-SE-Washington-St-97216/home/26336400,RMLS,20103627,N,Y,45.5184602,-122.5444812
PAST SALE,,Single Family Residential,330 NE 102nd Ave,Portland,OR,97220,175000,2,1.5,,1508,6165,1947,,116,,,,,http://www.redfin.com/OR/Portland/330-NE-102nd-Ave-97220/home/26385628,,,N,Y,45.5253821,-122.5579189
PAST SALE,,Single Family Residential,33 SE 83rd Ave,Portland,OR,97216,400000,3,2.5,,1590,5000,1947,,252,,,,,http://www.redfin.com/OR/Portland/33-SE-83rd-Ave-97216/home/26503009,,,N,Y,45.5222136,-122.5783521
PAST SALE,March-31-2020,Single Family Residential,804 SE 117th Ave,Portland,OR,97216,293900,2,1.0,Mill Park,777,2613,1945,142,378,,Sold,,,http://www.redfin.com/OR/Portland/804-SE-117th-Ave-97216/home/26501548,RMLS,19378549,N,Y,45.516701,-122.54266
PAST SALE,March-20-2020,Single Family Residential,11763 SE Main St,Portland,OR,97216,405000,3,2.0,Ventura Park,1383,3920,2020,153,293,,Sold,,,http://www.redfin.com/OR/Portland/11763-SE-Main-St-97216/home/170941378,RMLS,20312825,N,Y,45.5142711,-122.5414895
PAST SALE,February-25-2020,Single Family Residential,11038 SE Main St SE,Portland,OR,97216,470000,6,3.0,Portland Southeast,3364,7840,1961,177,140,,Sold,,,http://www.redfin.com/OR/Portland/11038-SE-Main-St-97216/home/26605239,RMLS,19628701,N,Y,45.5135791,-122.5493567
PAST SALE,April-1-2020,Single Family Residential,11775 SE Main St,Portland,OR,97216,405000,3,2.0,VENTURA PARK,1383,3920,2020,141,293,,Sold,,,http://www.redfin.com/OR/Portland/11763-SE-Main-St-97216/home/26335325,RMLS,20157358,N,Y,45.514297,-122.541696
PAST SALE,,Single Family Residential,708 SE 112th Ave,Portland,OR,97216,242000,2,1.0,,1210,6432,1952,,200,,,,,http://www.redfin.com/OR/Portland/708-SE-112th-Ave-97216/home/26332873,,,N,Y,45.5173885,-122.5477116
PAST SALE,May-12-2020,Single Family Residential,10953 SE Salmon St,Portland,OR,97216,245000,3,1.0,Portland Southeast,1325,,1958,100,185,,Sold,,,http://www.redfin.com/OR/Portland/10953-SE-Salmon-St-97216/home/26309871,RMLS,20130006,N,Y,45.5149282,-122.550018
PAST SALE,April-30-2020,Single Family Residential,2027 SE 115th Pl,Portland,OR,97216,259387,3,1.0,Portland Southeast,1064,6969,1957,112,244,,Sold,,,http://www.redfin.com/OR/Portland/2027-SE-115th-Pl-97216/home/26498011,RMLS,20082066,N,Y,45.5084396,-122.5444931
PAST SALE,May-22-2020,Single Family Residential,636 SE 84th Ave,Portland,OR,97216,370000,3,2.0,MONTAVILLA,1108,4356,1995,90,334,,Sold,,,http://www.redfin.com/OR/Portland/636-SE-84th-Ave-97216/home/26579848,RMLS,20436662,N,Y,45.5179144,-122.5769182
PAST SALE,July-7-2020,Single Family Residential,631 SE 119th Ave,Portland,OR,97216,299000,3,2.0,MILL PARK,1379,4791,1938,44,217,,Sold,,,http://www.redfin.com/OR/Portland/631-SE-119th-Ave-97216/home/26535965,RMLS,20207392,N,Y,45.5178208,-122.5406939
PAST SALE,June-18-2020,Single Family Residential,11414 SE Yamhill St,Portland,OR,97216,454900,3,3.0,Mill Park,2204,9583,1961,63,206,,Sold,,,http://www.redfin.com/OR/Portland/11414-SE-Yamhill-St-97216/home/25797060,RMLS,20276268,N,Y,45.5159838,-122.545423
PAST SALE,April-20-2020,Single Family Residential,11834 SE Pine St,Portland,OR,97216,405000,3,2.0,Portland Southeast,1620,4791,1938,122,250,,Sold,,,http://www.redfin.com/OR/Portland/11834-SE-Pine-St-97216/home/26336273,RMLS,20315070,N,Y,45.5201969,-122.5409675
PAST SALE,June-19-2020,Single Family Residential,1501 SE 117th Ave,Portland,OR,97216,299000,2,1.0,Portland Southeast,936,6534,1950,62,319,,Sold,,,http://www.redfin.com/OR/Portland/1501-SE-117th-Ave-97216/home/26298359,RMLS,20641775,N,Y,45.5127418,-122.5430707
PAST SALE,August-11-2020,Single Family Residential,10940 SE Cherry Blossom Dr,Portland,OR,97216,417400,3,2.0,VERMADA PK,2200,7840,1961,9,190,,Sold,,,http://www.redfin.com/OR/Portland/10940-SE-Cherry-Blossom-Dr-97216/home/26336092,RMLS,20192547,N,Y,45.5132656,-122.5507251
PAST SALE,,Single Family Residential,1048 SE 112th Ave,Portland,OR,97216,365000,2,2.0,,1295,6432,1953,,282,,,,,http://www.redfin.com/OR/Portland/1048-SE-112th-Ave-97216/home/26535874,,,N,Y,45.5153947,-122.5477838
PAST SALE,March-13-2020,Single Family Residential,8308 SE Hawthorne Blvd,Portland,OR,97216,294000,2,1.5,Portland Southeast,878,4791,1912,160,335,,Sold,,,http://www.redfin.com/OR/Portland/8308-SE-Hawthorne-Blvd-97216/home/26608455,RMLS,20380380,N,Y,45.5118218,-122.5777517
PAST SALE,March-3-2020,Single Family Residential,9130 SE Stephens St,Portland,OR,97216,335000,2,1.0,MONTAVILLA,918,6534,1954,170,365,,Sold,,,http://www.redfin.com/OR/Portland/9130-SE-Stephens-St-97216/home/26598303,RMLS,20013082,N,Y,45.509171,-122.5693394
PAST SALE,June-4-2020,Single Family Residential,1100 SE 84th Ave,Portland,OR,97216,471600,4,2.0,Portland Southeast,3600,6969,1920,77,131,,Sold,,,http://www.redfin.com/OR/Portland/1100-SE-84th-Ave-97216/home/26485295,RMLS,20090259,N,Y,45.5152872,-122.5768015
PAST SALE,,Single Family Residential,9278 SE Morrison St,Portland,OR,97216,170000,2,1.0,,764,5995,1947,,223,,,,,http://www.redfin.com/OR/Portland/9278-SE-Morrison-St-97216/home/26552969,,,N,Y,45.5166479,-122.5676227
PAST SALE,July-30-2020,Single Family Residential,1137 SE 88th Ave,Portland,OR,97216,425000,3,2.0,Portland Southeast,1200,5227,1954,21,354,,Sold,,,http://www.redfin.com/OR/Portland/1137-SE-88th-Ave-97216/home/26429633,RMLS,20689013,N,Y,45.5148665,-122.5733618
PAST SALE,August-14-2020,Single Family Residential,8923 SE Yamhill St,Portland,OR,97216,341000,2,1.0,MONTAVILLA,784,3049,1944,6,435,,Sold,,,http://www.redfin.com/OR/Portland/8923-SE-Yamhill-St-97216/home/26606331,RMLS,20284271,N,Y,45.5162815,-122.5716312
PAST SALE,July-7-2020,Single Family Residential,9318 SE Market St,Portland,OR,97216,345000,3,2.0,MONTAVILLA,1213,4791,1994,44,284,,Sold,,,http://www.redfin.com/OR/Portland/9318-SE-Market-St-97216/home/25827897,RMLS,20459821,N,Y,45.5105261,-122.5668958
PAST SALE,July-6-2020,Single Family Residential,9333 SE Madison St,Portland,OR,97216,394500,4,2.0,Portland Southeast,1576,6098,2003,45,250,,Sold,,,http://www.redfin.com/OR/Portland/9333-SE-Madison-St-97216/home/26613866,RMLS,20066067,N,Y,45.5131949,-122.5667672
PAST SALE,March-5-2020,Single Family Residential,2305 SE 98th Ave,Portland,OR,97216,475000,4,2.0,CHERRY PARK,2700,6534,1960,168,176,,Sold,,,http://www.redfin.com/OR/Portland/2305-SE-98th-Ave-97216/home/26371075,RMLS,20585811,N,Y,45.5057933,-122.5626891
PAST SALE,July-24-2020,Single Family Residential,11513 SE Stephens St,Portland,OR,97216,331000,3,2.0,MILL PARK,1116,6098,1995,27,297,,Sold,,,http://www.redfin.com/OR/Portland/11513-SE-Stephens-St-97216/home/25840026,RMLS,20503301,N,Y,45.510156,-122.5447742
PAST SALE,July-2-2020,Single Family Residential,1412 SE 120th Ave,Portland,OR,97216,465000,3,2.0,MILL PARK,2300,7840,1956,49,202,,Sold,,,http://www.redfin.com/OR/Portland/1412-SE-120th-Ave-97216/home/26572469,RMLS,20531277,N,Y,45.513225,-122.5391429
PAST SALE,July-31-2020,Single Family Residential,11604 SE Morrison St,Portland,OR,97216,285000,2,1.0,Portland Southeast,816,4791,1942,20,349,,Sold,,,http://www.redfin.com/OR/Portland/11604-SE-Morrison-St-97216/home/26591979,RMLS,20522894,N,Y,45.5166825,-122.5437153
PAST SALE,August-6-2020,Single Family Residential,547 SE 113th Ave,Portland,OR,97216,347000,2,1.0,MILL PARK,860,6098,1951,14,403,,Sold,,,http://www.redfin.com/OR/Portland/547-SE-113th-Ave-97216/home/26528214,RMLS,20460805,N,Y,45.5182213,-122.547289
PAST SALE,August-5-2020,Single Family Residential,11834 SE Ash St,Portland,OR,97216,262000,2,1.0,VENTURA PARK,900,6534,1954,15,291,,Sold,,,http://www.redfin.com/OR/Portland/11834-SE-Ash-St-97216/home/26336284,RMLS,19044715,N,Y,45.5209062,-122.5409001
PAST SALE,August-7-2020,Single Family Residential,10170 SE Market St,Portland,OR,97216,424500,5,3.0,CHERRY PARK,2544,8276,1976,13,167,,Sold,,,http://www.redfin.com/OR/Portland/10170-SE-Market-St-97216/home/26531450,RMLS,20498504,N,Y,45.5113698,-122.558209
PAST SALE,August-17-2020,Single Family Residential,9740 SE Market St,Portland,OR,97216,405000,4,2.0,Cherry Blossom Park,2140,7405,1954,3,189,,Sold,,,http://www.redfin.com/OR/Portland/9740-SE-Market-St-97216/home/26518198,RMLS,20550580,N,Y,45.5107556,-122.562448
PAST SALE,July-2-2020,Single Family Residential,9105 SE Morrison St,Portland,OR,97216,370000,3,1.0,MONTAVILLA,966,4791,1947,49,383,,Sold,,,http://www.redfin.com/OR/Portland/9105-SE-Morrison-St-97216/home/26614722,RMLS,20495820,N,Y,45.5170315,-122.570183
PAST SALE,July-31-2020,Single Family Residential,8904 SE Yamhill St,Portland,OR,97216,372000,2,1.0,Portland Southeast,784,4356,1944,20,474,,Sold,,,http://www.redfin.com/OR/Portland/8904-SE-Yamhill-St-97216/home/26384737,RMLS,20109419,N,Y,45.5159591,-122.5719978
PAST SALE,July-23-2020,Single Family Residential,8541 SE Taylor St,Portland,OR,97216,410000,2,1.0,MONTAVILLA,864,4791,1947,28,475,,Sold,,,http://www.redfin.com/OR/Portland/8541-SE-Taylor-St-97216/home/25855385,RMLS,20649154,N,Y,45.5156492,-122.5752823
PAST SALE,,Single Family Residential,22 SE 94th Ave,Portland,OR,97216,421070,3,1.0,,870,6840,1946,,484,,,,,http://www.redfin.com/OR/Portland/22-SE-94th-Ave-97216/home/25889803,,,N,Y,45.5221769,-122.5665621
PAST SALE,June-18-2020,Single Family Residential,635 SE 113th Ave,Portland,OR,97216,340000,3,1.5,Mill Park,1350,6098,1951,63,252,,Sold,,,http://www.redfin.com/OR/Portland/635-SE-113th-Ave-97216/home/26550316,RMLS,20390437,N,Y,45.5177108,-122.5473448
PAST SALE,May-21-2020,Single Family Residential,9128 SE Harrison St,Portland,OR,97216,383000,4,1.0,MONTAVILLA,1980,6534,1954,91,193,,Sold,,,http://www.redfin.com/OR/Portland/9128-SE-Harrison-St-97216/home/26664451,RMLS,20246823,N,Y,45.5085119,-122.5693465
PAST SALE,February-27-2020,Single Family Residential,1526 SE 86th Ave,Portland,OR,97216,385000,3,1.5,MONTAVILLA,936,4791,1959,175,411,,Sold,,,http://www.redfin.com/OR/Portland/1526-SE-86th-Ave-97216/home/26535071,RMLS,20087076,N,Y,45.5118386,-122.5748713
PAST SALE,June-5-2020,Single Family Residential,302 SE 111th Ave,Portland,OR,97216,405000,3,2.5,HAZELWOOD,1478,7840,1960,76,274,8,Sold,,,http://www.redfin.com/OR/Portland/302-SE-111th-Ave-97216/home/25775246,RMLS,20564005,N,Y,45.5203714,-122.5490435
PAST SALE,June-22-2020,Single Family Residential,1709 SE 89th Ave,Portland,OR,97216,375000,2,1.0,MONTAVILLA,1082,6534,1927,59,347,,Sold,,,http://www.redfin.com/OR/Portland/1709-SE-89th-Ave-97216/home/26493902,RMLS,20637105,N,Y,45.5105893,-122.5723548
PAST SALE,April-14-2020,Single Family Residential,8637 SE Yamhill St,Portland,OR,97216,498000,3,2.0,MONTAVILLA,1996,4791,1915,128,249,,Sold,,,http://www.redfin.com/OR/Portland/8637-SE-Yamhill-St-97216/home/26517327,RMLS,20666370,N,Y,45.5163612,-122.5742102
PAST SALE,April-27-2020,Single Family Residential,1308 SE 93rd Ave,Portland,OR,97216,375000,3,1.0,Portland Southeast,990,6969,1956,115,379,,Sold,,,http://www.redfin.com/OR/Portland/1308-SE-93rd-Ave-97216/home/26479709,RMLS,20313848,N,Y,45.5132254,-122.5674432
PAST SALE,July-14-2020,Single Family Residential,1830 SE 104th Ct,Portland,OR,97216,508000,4,2.5,Cherry Park,2492,10018,1956,37,204,,Sold,,,http://www.redfin.com/OR/Portland/1830-SE-104th-Ct-97216/home/26339370,RMLS,20476670,N,Y,45.510212,-122.5548907
PAST SALE,March-16-2020,Single Family Residential,8225 SE Morrison St,Portland,OR,97216,364000,4,2.0,Portland Southeast,1003,5227,1963,157,363,,Sold,,,http://www.redfin.com/OR/Portland/8225-SE-Morrison-St-97216/home/26499385,RMLS,20248566,N,Y,45.5171098,-122.5784232
PAST SALE,,Single Family Residential,8534 SE Yamhill St,Portland,OR,97216,296000,2,1.0,,850,4500,1947,,348,,,,,http://www.redfin.com/OR/Portland/8534-SE-Yamhill-St-97216/home/26516293,,,N,Y,45.5159788,-122.5752789
PAST SALE,August-11-2020,Single Family Residential,9006 SE Clay St,Portland,OR,97216,440000,4,2.0,MONTAVILLA,1900,6969,1951,9,232,,Sold,,,http://www.redfin.com/OR/Portland/9006-SE-Clay-St-97216/home/26529205,RMLS,20509231,N,Y,45.5114427,-122.5709684
PAST SALE,June-15-2020,Single Family Residential,1546 SE 88th Ave,Portland,OR,97216,450000,3,2.0,Portland Southeast,1902,6534,1913,66,237,,Sold,,,http://www.redfin.com/OR/Portland/1546-SE-88th-Ave-97216/home/26576242,RMLS,20138012,N,Y,45.5115371,-122.5728583
PAST SALE,May-19-2020,Single Family Residential,31 SE 89th Ave,Portland,OR,97216,415000,4,2.0,MONTAVILLA,1700,4791,1969,93,244,,Sold,,,http://www.redfin.com/OR/Portland/31-SE-89th-Ave-97216/home/26603054,RMLS,20492541,N,Y,45.5221872,-122.5721701
PAST SALE,July-1-2020,Single Family Residential,8903 SE Taylor St,Portland,OR,97216,361380,3,2.0,MONTAVILLA,1436,4356,1944,50,252,,Sold,,,http://www.redfin.com/OR/Portland/8903-SE-Taylor-St-97216/home/26552293,RMLS,20355936,N,Y,45.5156554,-122.5720165
PAST SALE,June-30-2020,Single Family Residential,9216 SE Yamhill St,Portland,OR,97216,310000,2,1.0,MONTAVILLA,764,6098,1948,51,406,,Sold,,,http://www.redfin.com/OR/Portland/9216-SE-Yamhill-St-97216/home/26527711,RMLS,20219138,N,Y,45.5159393,-122.5687167
PAST SALE,June-26-2020,Single Family Residential,14 SE 94th Ave,Portland,OR,97216,375000,3,1.0,MONTAVILLA,1194,5227,1948,55,314,,Sold,,,http://www.redfin.com/OR/Portland/14-SE-94th-Ave-97216/home/26579187,RMLS,20641966,N,Y,45.5223661,-122.5665942
PAST SALE,March-18-2020,Single Family Residential,1563 SE 85th Ave,Portland,OR,97216,399900,2,1.5,Portland Southeast,1008,4791,1987,155,397,,Sold,,,http://www.redfin.com/OR/Portland/1563-SE-85th-Ave-97216/home/26318503,RMLS,20325382,N,Y,45.5112957,-122.5764425
PAST SALE,August-12-2020,Single Family Residential,9341 SE Salmon St,Portland,OR,97216,308000,2,1.0,MONTAVILLA,786,6098,1949,8,392,,Sold,,,http://www.redfin.com/OR/Portland/9341-SE-Salmon-St-97216/home/26441899,RMLS,20061049,N,Y,45.5147102,-122.5666508
PAST SALE,August-18-2020,Single Family Residential,9033 SE Mill St,Portland,OR,97216,485000,3,2.0,MONTAVILLA,2160,5662,1952,2,225,,Sold,,,http://www.redfin.com/OR/Portland/9033-SE-Mill-St-97216/home/26462665,RMLS,20690189,N,Y,45.5102296,-122.5702674
PAST SALE,August-18-2020,Single Family Residential,43 SE 89th Ave,Portland,OR,97216,405000,2,1.0,MONTAVILLA,1164,3484,1931,2,348,,Sold,,,http://www.redfin.com/OR/Portland/43-SE-89th-Ave-97216/home/26468371,RMLS,20357280,N,Y,45.5220675,-122.5721589
PAST SALE,May-14-2020,Single Family Residential,1226 SE 86th Ave,Portland,OR,97216,355000,2,1.0,MONTAVILLA,1048,4791,1951,98,339,,Sold,,,http://www.redfin.com/OR/Portland/1226-SE-86th-Ave-97216/home/26332023,RMLS,20045143,N,Y,45.5139065,-122.5748247
PAST SALE,July-27-2020,Single Family Residential,8632 SE Taylor St,Portland,OR,97216,426000,3,2.0,MONTAVILLA,1712,4791,1921,24,249,,Sold,,,http://www.redfin.com/OR/Portland/8632-SE-Taylor-St-97216/home/25868635,RMLS,20420180,N,Y,45.515273,-122.574314
PAST SALE,March-6-2020,Single Family Residential,11635 SE Market St,Portland,OR,97216,385000,3,2.0,Portland Southeast,1452,6098,1951,167,265,,Sold,,,http://www.redfin.com/OR/Portland/11635-SE-Market-St-97216/home/26505286,RMLS,20259865,N,Y,45.5117322,-122.5431791
PAST SALE,July-15-2020,Single Family Residential,11933 SE Madison St,Portland,OR,97216,418000,3,1.5,Portland Southeast,2417,9147,1955,36,173,,Sold,,,http://www.redfin.com/OR/Portland/11933-SE-Madison-St-97216/home/26324620,RMLS,20686846,N,Y,45.5138989,-122.5398615
PAST SALE,,Single Family Residential,10919 SE Mill Ct,Portland,OR,97216,415000,7,2.5,,2450,7400,1958,,169,,,,,http://www.redfin.com/OR/Portland/10919-SE-Mill-Ct-97216/home/26368235,,,N,Y,45.5110008,-122.5508752
PAST SALE,,Single Family Residential,1921 SE 117th Ave,Portland,OR,97216,550000,9,4.0,,2818,13444,1995,,195,,,,,http://www.redfin.com/OR/Portland/1921-SE-117th-Ave-97216/home/26596442,,,N,Y,45.509313,-122.5435567
PAST SALE,February-26-2020,Single Family Residential,1184 SE 86th Ave,Portland,OR,97216,386000,3,2.5,Portland Southeast,1552,2613,2010,176,249,,Sold,,,http://www.redfin.com/OR/Portland/1184-SE-86th-Ave-97216/home/25848547,RMLS,20628438,N,Y,45.514289,-122.574802
PAST SALE,June-30-2020,Single Family Residential,29 SE 119th Ave,Portland,OR,97216,292000,3,1.0,Portland Southeast,1174,4791,1963,51,249,,Sold,,,http://www.redfin.com/OR/Portland/29-SE-119th-Ave-97216/home/26578455,RMLS,20550768,N,Y,45.5219282,-122.5405599
PAST SALE,May-29-2020,Single Family Residential,2421 SE 85th Ave,Portland,OR,97216,366600,3,1.0,Portland Southeast,2120,4791,1929,83,173,,Sold,,,http://www.redfin.com/OR/Portland/2421-SE-85th-Ave-97216/home/26304592,RMLS,20545268,N,Y,45.5055111,-122.575914
PAST SALE,August-7-2020,Single Family Residential,8535 SE Main St,Portland,OR,97216,385000,3,1.0,Portland Southeast,,4791,1952,13,,,Sold,,,http://www.redfin.com/OR/Portland/8535-SE-Main-St-97216/home/26464783,RMLS,20463063,N,Y,45.5137591,-122.5754148
