SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-15-2020,Single Family Residential,4536 SE Brooklyn St,Portland,OR,97206,910000,5,3.5,RICHMOND,3706,7840,1980,36,246,,Sold,,,http://www.redfin.com/OR/Portland/4536-SE-Brooklyn-St-97206/home/26439107,RMLS,20095840,N,Y,45.5008273,-122.6153884
PAST SALE,August-3-2020,Single Family Residential,4303 SE 48th Ave,Portland,OR,97206,543000,4,2.0,Portland Southeast,2269,4791,1923,17,239,,Sold,,,http://www.redfin.com/OR/Portland/4303-SE-48th-Ave-97206/home/25838193,RMLS,20529620,N,Y,45.4917989,-122.613161
PAST SALE,March-27-2020,Single Family Residential,4125 SE 54th Ave,Portland,OR,97206,540000,4,3.0,CRESTON - KENILWORTH,2212,4791,1900,146,244,,Sold,,,http://www.redfin.com/OR/Portland/4125-SE-54th-Ave-97206/home/26439025,RMLS,20326259,N,Y,45.4926421,-122.6074441
PAST SALE,July-20-2020,Single Family Residential,2923 SE 52nd Ave,Portland,OR,97206,472476,3,2.0,RICHMOND,2408,6534,1929,31,196,,Sold,,,http://www.redfin.com/OR/Portland/2923-SE-52nd-Ave-97206/home/26523666,RMLS,20308677,N,Y,45.5010919,-122.6092657
PAST SALE,April-20-2020,Single Family Residential,6015 SE Center St,Portland,OR,97206,540000,5,3.0,Portland Southeast,2091,4791,2011,122,258,,Sold,,,http://www.redfin.com/OR/Portland/6015-SE-Center-St-97206/home/26659405,RMLS,20336574,N,Y,45.493972,-122.6013593
PAST SALE,May-22-2020,Single Family Residential,4536 SE Boise St,Portland,OR,97206,460000,2,1.0,CRESTON - KENILWORTH,1592,4791,1889,90,289,,Sold,,,http://www.redfin.com/OR/Portland/4536-SE-Boise-St-97206/home/26437958,RMLS,20069666,N,Y,45.4925545,-122.6150661
PAST SALE,March-13-2020,Single Family Residential,7118 SE Center St,Portland,OR,97206,420000,3,1.0,FOSTER-POWELL,1124,4791,1976,160,374,,Sold,,,http://www.redfin.com/OR/Portland/7118-SE-Center-St-97206/home/26554638,RMLS,20093821,N,Y,45.4936538,-122.5897699
PAST SALE,May-20-2020,Single Family Residential,5823 SE Lafayette St,Portland,OR,97206,581000,4,2.0,FOSTER - POWELL,2008,3920,1923,92,289,,Sold,,,http://www.redfin.com/OR/Portland/5823-SE-Lafayette-St-97206/home/26570682,RMLS,20451282,N,Y,45.4970077,-122.6029071
PAST SALE,June-25-2020,Single Family Residential,3724 SE 67th Ave Unit B,Portland,OR,97206,354900,2,1.5,FOSTER - POWELL,861,,2020,56,412,50,Sold,,,http://www.redfin.com/OR/Portland/3724-SE-67th-Ave-97206/unit-B/home/171743460,RMLS,20027604,N,Y,45.4952309,-122.5939842
PAST SALE,,Single Family Residential,5710 SE Center St,Portland,OR,97206,397000,4,1.5,,1946,4000,1909,,204,,,,,http://www.redfin.com/OR/Portland/5710-SE-Center-St-97206/home/26336878,,,N,Y,45.4939286,-122.6042235
